bill_id,site_id,entity_id,site_name,site_type,country_code,grid_region,meter_type,scope_category,billing_period_start,billing_period_end,quantity,unit,unit_price_eur,cost_eur,floor_area_m2,fleet_size,emission_factor_key,emission_factor_country_code,invoice_status,data_source,reporting_year
BILL-00004668,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2020-04-01,2020-06-30,1504.28,litres,1.1,1654.71,9926,7,scope1_diesel_combustion,ES,corrected,synthetic_utility_invoice,2020
BILL-00004669,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,electricity,scope2_location,2020-07-01,2020-09-30,1941067.39,kWh,0.15,291160.11,9926,7,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2020
BILL-00004670,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2020-07-01,2020-09-30,1172.82,litres,1.1,1290.11,9926,7,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2020
BILL-00004671,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,electricity,scope2_location,2020-10-01,2020-12-31,2107400.08,kWh,0.15,316110.01,9926,7,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2020
BILL-00004672,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2020-10-01,2020-12-31,1056.03,litres,1.1,1161.64,9926,7,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2020
BILL-00004673,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,electricity,scope2_location,2021-01-01,2021-03-31,2706956.74,kWh,0.165,446647.86,9926,7,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2021
BILL-00004674,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2021-01-01,2021-03-31,1152.65,litres,1.3,1498.44,9926,7,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2021
BILL-00004675,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,electricity,scope2_location,2021-04-01,2021-06-30,1846742.67,kWh,0.165,304712.54,9926,7,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2021
BILL-00004676,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2021-04-01,2021-06-30,1561.69,litres,1.3,2030.2,9926,7,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2021
BILL-00004677,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,electricity,scope2_location,2021-07-01,2021-09-30,1814744.47,kWh,0.165,299432.84,9926,7,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2021
BILL-00004678,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2021-07-01,2021-09-30,1481.85,litres,1.3,1926.41,9926,7,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2021
BILL-00004679,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,electricity,scope2_location,2021-10-01,2021-12-31,2199085.75,kWh,0.165,362849.15,9926,7,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2021
BILL-00004680,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2021-10-01,2021-12-31,1164.58,litres,1.3,1513.95,9926,7,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2021
BILL-00004681,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,electricity,scope2_location,2022-01-01,2022-03-31,2419324.75,kWh,0.26,629024.44,9926,7,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2022
BILL-00004682,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2022-01-01,2022-03-31,1263.76,litres,1.75,2211.57,9926,7,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2022
BILL-00004683,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,electricity,scope2_location,2022-04-01,2022-06-30,1643589.76,kWh,0.26,427333.34,9926,7,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2022
BILL-00004684,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2022-04-01,2022-06-30,1182.91,litres,1.75,2070.1,9926,7,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2022
BILL-00004685,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,electricity,scope2_location,2022-07-01,2022-09-30,2055796.92,kWh,0.26,534507.2,9926,7,scope2_location_electricity_grid,ES,estimated,synthetic_utility_invoice,2022
BILL-00004686,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2022-07-01,2022-09-30,1128.28,litres,1.75,1974.5,9926,7,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2022
BILL-00004687,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,electricity,scope2_location,2022-10-01,2022-12-31,2293532.58,kWh,0.26,596318.47,9926,7,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2022
BILL-00004688,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2022-10-01,2022-12-31,947.64,litres,1.75,1658.37,9926,7,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2022
BILL-00004689,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,electricity,scope2_location,2023-01-01,2023-03-31,2349420.82,kWh,0.235,552113.89,9926,7,scope2_location_electricity_grid,ES,estimated,synthetic_utility_invoice,2023
BILL-00004690,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2023-01-01,2023-03-31,1159.8,litres,1.65,1913.66,9926,7,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2023
BILL-00004691,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,electricity,scope2_location,2023-04-01,2023-06-30,1820102.1,kWh,0.235,427723.99,9926,7,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2023
BILL-00004692,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2023-04-01,2023-06-30,1386.34,litres,1.65,2287.46,9926,7,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2023
BILL-00004693,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,electricity,scope2_location,2023-07-01,2023-09-30,1891047.41,kWh,0.235,444396.14,9926,7,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2023
BILL-00004694,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2023-07-01,2023-09-30,1419.76,litres,1.65,2342.6,9926,7,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2023
BILL-00004695,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,electricity,scope2_location,2023-10-01,2023-12-31,2611608.91,kWh,0.235,613728.09,9926,7,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2023
BILL-00004696,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2023-10-01,2023-12-31,1213.1,litres,1.65,2001.62,9926,7,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2023
BILL-00004697,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,electricity,scope2_location,2024-01-01,2024-03-31,2269889.49,kWh,0.22,499375.69,9926,7,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2024
BILL-00004698,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2024-01-01,2024-03-31,1579.34,litres,1.58,2495.36,9926,7,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2024
BILL-00004699,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,electricity,scope2_location,2024-04-01,2024-06-30,1688725.96,kWh,0.22,371519.71,9926,7,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2024
BILL-00004700,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2024-04-01,2024-06-30,1761.7,litres,1.58,2783.48,9926,7,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2024
BILL-00004701,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,electricity,scope2_location,2024-07-01,2024-09-30,1930067.87,kWh,0.22,424614.93,9926,7,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2024
BILL-00004702,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2024-07-01,2024-09-30,1243.65,litres,1.58,1964.97,9926,7,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2024
BILL-00004703,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,electricity,scope2_location,2024-10-01,2024-12-31,2192687.15,kWh,0.22,482391.17,9926,7,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2024
BILL-00004704,SITE-00079,ENT-ES-006,DATA_CENTRE-ES-079,data_centre,ES,ES,diesel_fleet,scope1,2024-10-01,2024-12-31,1105.15,litres,1.58,1746.13,9926,7,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2024
BILL-00004705,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2019-01-01,2019-03-31,35138.71,kWh,0.145,5095.11,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2019
BILL-00004706,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2019-01-01,2019-03-31,23272.03,kWh,0.055,1279.96,730,6,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2019
BILL-00004707,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2019-01-01,2019-03-31,1174.13,litres,1.25,1467.67,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2019
BILL-00004708,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2019-04-01,2019-06-30,26568.67,kWh,0.145,3852.46,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2019
BILL-00004709,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2019-04-01,2019-06-30,10792.75,kWh,0.055,593.6,730,6,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2019
BILL-00004710,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2019-04-01,2019-06-30,1371.79,litres,1.25,1714.73,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2019
BILL-00004711,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2019-07-01,2019-09-30,30966.17,kWh,0.145,4490.09,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2019
BILL-00004712,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2019-07-01,2019-09-30,2087.64,kWh,0.055,114.82,730,6,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2019
BILL-00004713,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2019-07-01,2019-09-30,1046.08,litres,1.25,1307.6,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2019
BILL-00004714,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2019-10-01,2019-12-31,37064.36,kWh,0.145,5374.33,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2019
BILL-00004715,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2019-10-01,2019-12-31,11006.76,kWh,0.055,605.37,730,6,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2019
BILL-00004716,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2019-10-01,2019-12-31,1032.68,litres,1.25,1290.85,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2019
BILL-00004717,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2020-01-01,2020-03-31,31898.57,kWh,0.15,4784.79,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2020
BILL-00004718,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2020-01-01,2020-03-31,23844.69,kWh,0.052,1239.92,730,6,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2020
BILL-00004719,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2020-01-01,2020-03-31,1312.02,litres,1.1,1443.22,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2020
BILL-00004720,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2020-04-01,2020-06-30,26592.19,kWh,0.15,3988.83,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2020
BILL-00004721,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2020-04-01,2020-06-30,10250.49,kWh,0.052,533.03,730,6,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2020
BILL-00004722,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2020-04-01,2020-06-30,979.03,litres,1.1,1076.93,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2020
BILL-00004723,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2020-07-01,2020-09-30,25818.97,kWh,0.15,3872.85,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2020
BILL-00004724,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2020-07-01,2020-09-30,2337.34,kWh,0.052,121.54,730,6,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2020
BILL-00004725,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2020-07-01,2020-09-30,1236.38,litres,1.1,1360.01,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2020
BILL-00004726,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2020-10-01,2020-12-31,35134.73,kWh,0.15,5270.21,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2020
BILL-00004727,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2020-10-01,2020-12-31,9637.26,kWh,0.052,501.14,730,6,scope1_natural_gas_combustion,IT,estimated,synthetic_utility_invoice,2020
BILL-00004728,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2020-10-01,2020-12-31,1064.89,litres,1.1,1171.38,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2020
BILL-00004729,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2021-01-01,2021-03-31,31995.92,kWh,0.165,5279.33,730,6,scope2_location_electricity_grid,IT,estimated,synthetic_utility_invoice,2021
BILL-00004730,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2021-01-01,2021-03-31,26084.98,kWh,0.065,1695.52,730,6,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2021
BILL-00004731,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2021-01-01,2021-03-31,942.05,litres,1.3,1224.67,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2021
BILL-00004732,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2021-04-01,2021-06-30,26266.01,kWh,0.165,4333.89,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2021
BILL-00004733,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2021-04-01,2021-06-30,12073.48,kWh,0.065,784.78,730,6,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2021
BILL-00004734,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2021-04-01,2021-06-30,1033.16,litres,1.3,1343.11,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2021
BILL-00004735,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2021-07-01,2021-09-30,31647.59,kWh,0.165,5221.85,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2021
BILL-00004736,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2021-07-01,2021-09-30,2247.08,kWh,0.065,146.06,730,6,scope1_natural_gas_combustion,IT,estimated,synthetic_utility_invoice,2021
BILL-00004737,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2021-07-01,2021-09-30,1265.62,litres,1.3,1645.3,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2021
BILL-00004738,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2021-10-01,2021-12-31,33297.93,kWh,0.165,5494.16,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2021
BILL-00004739,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2021-10-01,2021-12-31,9371.49,kWh,0.065,609.15,730,6,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2021
BILL-00004740,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2021-10-01,2021-12-31,1025.29,litres,1.3,1332.88,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2021
BILL-00004741,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2022-01-01,2022-03-31,31795.4,kWh,0.26,8266.81,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2022
BILL-00004742,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2022-01-01,2022-03-31,30032.11,kWh,0.145,4354.66,730,6,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2022
BILL-00004743,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2022-01-01,2022-03-31,1048.86,litres,1.75,1835.5,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2022
BILL-00004744,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2022-04-01,2022-06-30,24286.19,kWh,0.26,6314.41,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2022
BILL-00004745,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2022-04-01,2022-06-30,12791.66,kWh,0.145,1854.79,730,6,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2022
BILL-00004746,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2022-04-01,2022-06-30,958.71,litres,1.75,1677.74,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2022
BILL-00004747,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2022-07-01,2022-09-30,30312.64,kWh,0.26,7881.29,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2022
BILL-00004748,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2022-07-01,2022-09-30,1980.99,kWh,0.145,287.24,730,6,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2022
BILL-00004749,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2022-07-01,2022-09-30,983.08,litres,1.75,1720.39,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2022
BILL-00004750,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2022-10-01,2022-12-31,36463.74,kWh,0.26,9480.57,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2022
BILL-00004751,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2022-10-01,2022-12-31,9342.41,kWh,0.145,1354.65,730,6,scope1_natural_gas_combustion,IT,estimated,synthetic_utility_invoice,2022
BILL-00004752,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2022-10-01,2022-12-31,1069.57,litres,1.75,1871.74,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2022
BILL-00004753,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2023-01-01,2023-03-31,34626.08,kWh,0.235,8137.13,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2023
BILL-00004754,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2023-01-01,2023-03-31,24577.32,kWh,0.12,2949.28,730,6,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2023
BILL-00004755,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2023-01-01,2023-03-31,1224.7,litres,1.65,2020.76,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2023
BILL-00004756,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2023-04-01,2023-06-30,28951.35,kWh,0.235,6803.57,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2023
BILL-00004757,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2023-04-01,2023-06-30,12698.28,kWh,0.12,1523.79,730,6,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2023
BILL-00004758,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2023-04-01,2023-06-30,1379.5,litres,1.65,2276.18,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2023
BILL-00004759,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2023-07-01,2023-09-30,30478.51,kWh,0.235,7162.45,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2023
BILL-00004760,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2023-07-01,2023-09-30,1920.26,kWh,0.12,230.43,730,6,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2023
BILL-00004761,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2023-07-01,2023-09-30,1162.22,litres,1.65,1917.67,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2023
BILL-00004762,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,electricity,scope2_location,2023-10-01,2023-12-31,35171.54,kWh,0.235,8265.31,730,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2023
BILL-00004763,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,natural_gas,scope1,2023-10-01,2023-12-31,12312.35,kWh,0.12,1477.48,730,6,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2023
BILL-00004764,SITE-00080,ENT-IT-007,BRANCH-IT-080,branch,IT,IT,diesel_fleet,scope1,2023-10-01,2023-12-31,1371.24,litres,1.65,2262.55,730,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2023
